Temp(°C),Temp(°F),Water Range(cm),Water Level,Turbidity(Voltage),Water Purity,pH level,target column
28.25,82.85,96,0,5.6,0,7.18,2
28.31,82.96,96,0,5.67,0,7.3,2
28.25,82.85,96,0,5.5,0,7.18,2
28.25,82.85,96,0,5.6,0,7.19,2
28.19,82.74,96,0,5.67,0,7.12,2
28.25,82.85,96,0,5.38,0,7.25,2
28.25,82.85,96,0,5.47,0,7.16,2
28.25,82.85,96,0,5.39,0,7.27,2
28.25,82.85,96,0,5.42,0,7.26,2
28.25,82.85,96,0,5.34,0,7.27,2
28.25,82.85,96,0,5.62,0,7.29,2
28.25,82.85,96,0,5.46,0,7.19,2
28.25,82.85,96,0,5.5,0,7.22,2
28.25,82.85,96,0,5.54,0,7.2,2
28.25,82.85,96,0,5.52,0,7.18,2
28.25,82.85,96,0,5.61,0,7.26,2
28.19,82.74,96,0,5.37,0,7.17,2
28.25,82.85,96,0,5.52,0,7.13,2
28.25,82.85,96,0,5.4,0,7.23,2
28.25,82.85,96,0,5.41,0,7.33,2
28.25,82.85,96,0,5.61,0,7.21,2
28.25,82.85,96,0,5.35,0,7.35,2
28.25,82.85,96,0,5.62,0,7.25,2
28.25,82.85,96,0,5.38,0,7.25,2
28.25,82.85,96,0,5.56,0,7.24,2
28.19,82.74,96,0,5.39,0,7.21,2
28.19,82.74,96,0,5.62,0,7.24,2
28.25,82.85,96,0,5.57,0,7.29,2
28.25,82.85,96,0,5.33,0,7.27,2
28.25,82.85,96,0,5.59,0,7.26,2
28.19,82.74,96,0,5.31,0,7.12,2
28.19,82.74,96,0,5.46,0,7.25,2
28.25,82.85,96,0,5.34,0,7.34,2
28.25,82.85,96,0,5.55,0,7.23,2
28.19,82.74,96,0,5.34,0,7.18,2
28.25,82.85,96,0,5.66,0,7.34,2
28.25,82.85,96,0,5.46,0,7.32,2
28.25,82.85,96,0,5.35,0,7.31,2
28.25,82.85,96,0,5.51,0,7.14,2
28.19,82.74,96,0,5.31,0,7.18,2
28.25,82.85,96,0,5.43,0,7.33,2
28.25,82.85,96,0,5.48,0,7.1,2
28.25,82.85,96,0,5.43,0,7.31,2
28.19,82.74,96,0,5.37,0,7.11,2
28.19,82.74,96,0,5.52,0,7.34,2
28.25,82.85,96,0,5.62,0,7.23,2
28.19,82.74,96,0,5.58,0,7.34,2
28.19,82.74,96,0,5.34,0,7.2,2
28.19,82.74,96,0,5.45,0,7.18,2
28.19,82.74,96,0,5.35,0,7.25,2
28.19,82.74,96,0,5.59,0,7.3,2
28.19,82.74,96,0,5.54,0,7.31,2
28.19,82.74,96,0,5.51,0,7.37,2
28.19,82.74,96,0,5.35,0,7.27,2
28.19,82.74,96,0,5.44,0,7.2,2
28.19,82.74,96,0,5.34,0,7.11,2
28.19,82.74,96,0,5.43,0,7.11,2
28.19,82.74,96,0,5.32,0,7.11,2
28.19,82.74,96,0,5.37,0,7.3,2
28.19,82.74,96,0,5.42,0,7.32,2
28.19,82.74,96,0,5.37,0,7.28,2
28.19,82.74,96,0,5.32,0,7.26,2
28.19,82.74,96,0,5.58,0,7.26,2
28.19,82.74,96,0,5.6,0,7.21,2
28.19,82.74,96,0,5.62,0,7.29,2
28.19,82.74,96,0,5.33,0,7.16,2
28.19,82.74,96,0,5.39,0,7.25,2
28.19,82.74,96,0,5.31,0,7.09,2
28.25,82.85,96,0,5.55,0,7.17,2
28.19,82.74,96,0,5.38,0,7.32,2
28.19,82.74,96,0,5.52,0,7.17,2
28.19,82.74,96,0,5.42,0,7.39,2
28.19,82.74,96,0,5.43,0,6.92,2
28.12,82.62,96,0,5.42,0,7.2,2
28.19,82.74,96,0,5.39,0,7.23,2
28.19,82.74,96,0,5.47,0,7.17,2
28.12,82.62,96,0,5.4,0,7.22,2
28.12,82.62,96,0,5.59,0,7.18,2
28.12,82.62,96,0,5.51,0,7.16,2
28.12,82.62,96,0,5.34,0,7.24,2
28.19,82.74,96,0,5.42,0,7.28,2
28.12,82.62,96,0,5.37,0,7.26,2
28.12,82.62,96,0,5.34,0,7.14,2
28.19,82.74,96,0,5.64,0,7.24,2
28.12,82.62,96,0,5.56,0,7.12,2
28.12,82.62,96,0,5.61,0,7.05,2
28.12,82.62,96,0,5.35,0,7.19,2
28.19,82.74,96,0,5.57,0,7.04,2
28.12,82.62,96,0,5.54,0,7.17,2
28.12,82.62,96,0,5.28,0,7.05,2
28.19,82.74,96,0,5.53,0,7.25,2
28.19,82.74,96,0,5.51,0,7.24,2
28.19,82.74,96,0,5.61,0,7.33,2
28.19,82.74,96,0,5.44,0,7.22,2
28.19,82.74,96,0,5.38,0,7.35,2
28.12,82.62,96,0,5.47,0,7.18,2
28.12,82.62,96,0,5.32,0,7.34,2
28.19,82.74,96,0,5.41,0,6.9,2
28.12,82.62,96,0,5.59,0,7.18,2
28.12,82.62,96,0,5.66,0,7.16,2
28.19,82.74,96,0,5.65,0,7.31,2
28.12,82.62,96,0,5.66,0,7.14,2
28.19,82.74,96,0,5.34,0,7.18,2
28.12,82.62,96,0,5.47,0,7.22,2
28.12,82.62,96,0,5.62,0,7.27,2
28.12,82.62,96,0,5.46,0,7.18,2
28.12,82.62,96,0,5.43,0,7.19,2
28.19,82.74,96,0,5.59,0,7.28,2
28.12,82.62,96,0,5.5,0,7.24,2
28.12,82.62,96,0,5.33,0,7.26,2
28.12,82.62,96,0,5.53,0,7.22,2
28.12,82.62,96,0,5.42,0,7.21,2
28.12,82.62,96,0,5.32,0,7.22,2
28.12,82.62,96,0,5.66,0,6.95,2
28.12,82.62,96,0,5.34,0,7.25,2
28.12,82.62,96,0,5.44,0,7.29,2
28.19,82.74,96,0,5.31,0,7.15,2
28.12,82.62,96,0,5.58,0,7.14,2
28.12,82.62,96,0,5.42,0,7.29,2
28.12,82.62,96,0,5.54,0,7.26,2
28.12,82.62,96,0,5.58,0,7.29,2
28.12,82.62,96,0,5.29,0,7.29,2
28.12,82.62,96,0,5.33,0,7.0,2
28.06,82.51,96,0,5.43,0,7.24,2
28.12,82.62,96,0,5.59,0,7.1,2
28.12,82.62,96,0,5.47,0,7.33,2
28.12,82.62,96,0,5.45,0,7.18,2
28.12,82.62,96,0,5.42,0,7.17,2
28.12,82.62,96,0,5.43,0,7.3,2
28.12,82.62,96,0,5.59,0,7.0,2
28.06,82.51,96,0,5.33,0,7.32,2
28.12,82.62,96,0,5.46,0,7.2,2
28.12,82.62,96,0,5.4,0,7.2,2
28.12,82.62,96,0,5.36,0,7.25,2
28.12,82.62,96,0,5.51,0,7.16,2
28.12,82.62,96,0,5.41,0,7.22,2
28.12,82.62,96,0,5.59,0,7.36,2
28.12,82.62,96,0,5.37,0,7.31,2
28.12,82.62,96,0,5.44,0,7.33,2
28.06,82.51,96,0,5.47,0,7.27,2
28.12,82.62,96,0,5.62,0,7.18,2
28.12,82.62,96,0,5.31,0,7.24,2
28.06,82.51,96,0,5.4,0,7.2,2
28.12,82.62,96,0,5.35,0,7.29,2
28.12,82.62,96,0,5.58,0,7.34,2
28.06,82.51,96,0,5.57,0,7.26,2
28.06,82.51,96,0,5.43,0,7.26,2
28.06,82.51,96,0,5.31,0,7.18,2
28.0,82.4,96,0,5.33,0,7.11,2
28.06,82.51,96,0,5.52,0,7.25,2
28.06,82.51,96,0,5.48,0,7.12,2
28.06,82.51,96,0,5.35,0,7.29,2
28.06,82.51,96,0,5.53,0,7.23,2
28.06,82.51,96,0,5.46,0,7.16,2
28.06,82.51,96,0,5.47,0,7.28,2
28.06,82.51,96,0,5.47,0,7.31,2
28.06,82.51,96,0,5.44,0,7.33,2
28.06,82.51,96,0,5.3,0,7.38,2
28.12,82.62,96,0,5.33,0,7.28,2
28.06,82.51,96,0,5.51,0,7.23,2
28.06,82.51,96,0,5.39,0,7.15,2
28.12,82.62,96,0,5.48,0,7.22,2
28.06,82.51,96,0,5.51,0,7.3,2
28.06,82.51,96,0,5.43,0,7.21,2
28.06,82.51,96,0,5.46,0,7.22,2
28.06,82.51,96,0,5.62,0,7.25,2
28.06,82.51,96,0,5.39,0,7.31,2
28.06,82.51,96,0,5.4,0,7.28,2
28.06,82.51,96,0,5.52,0,7.29,2
28.06,82.51,96,0,5.59,0,6.96,2
28.06,82.51,96,0,5.48,0,7.32,2
28.06,82.51,96,0,5.36,0,7.09,2
28.06,82.51,96,0,5.35,0,7.18,2
28.06,82.51,96,0,5.35,0,7.33,2
28.06,82.51,96,0,5.42,0,7.32,2
28.0,82.4,96,0,5.43,0,7.21,2
28.06,82.51,96,0,5.36,0,7.21,2
28.06,82.51,96,0,5.35,0,7.24,2
28.06,82.51,96,0,5.42,0,7.22,2
28.06,82.51,96,0,5.53,0,7.21,2
28.06,82.51,96,0,5.48,0,7.03,2
28.06,82.51,96,0,5.58,0,7.17,2
28.06,82.51,96,0,5.57,0,7.02,2
28.06,82.51,96,0,5.44,0,7.27,2
28.0,82.4,96,0,5.37,0,7.32,2
28.0,82.4,96,0,5.67,0,7.39,2
28.06,82.51,96,0,5.58,0,7.18,2
28.06,82.51,96,0,5.41,0,7.39,2
28.0,82.4,96,0,5.62,0,7.18,2
28.06,82.51,96,0,5.59,0,7.21,2
28.06,82.51,96,0,5.6,0,7.14,2
28.0,82.4,96,0,5.55,0,7.29,2
28.0,82.4,96,0,5.42,0,7.15,2
28.0,82.4,96,0,5.43,0,7.28,2
28.06,82.51,96,0,5.37,0,7.11,2
28.06,82.51,96,0,5.51,0,7.19,2
28.06,82.51,96,0,5.36,0,7.19,2
28.0,82.4,96,0,5.63,0,7.22,2
28.0,82.4,96,0,5.66,0,7.21,2
28.06,82.51,96,0,5.53,0,7.12,2
28.0,82.4,96,0,5.5,0,7.33,2
28.06,82.51,96,0,5.55,0,7.2,2
28.0,82.4,96,0,5.48,0,7.31,2
28.0,82.4,96,0,5.36,0,7.2,2
28.0,82.4,96,0,5.5,0,7.29,2
28.06,82.51,96,0,5.35,0,7.26,2
28.0,82.4,96,0,5.34,0,7.23,2
28.0,82.4,96,0,5.54,0,7.28,2
28.0,82.4,96,0,5.62,0,7.15,2
28.0,82.4,96,0,5.44,0,7.09,2
28.06,82.51,96,0,5.35,0,7.28,2
28.0,82.4,96,0,5.44,0,7.32,2
28.06,82.51,96,0,5.4,0,7.22,2
28.0,82.4,96,0,5.48,0,7.26,2
28.06,82.51,96,0,5.5,0,7.11,2
28.0,82.4,96,0,5.44,0,7.27,2
28.0,82.4,96,0,5.51,0,7.28,2
28.0,82.4,96,0,5.34,0,7.22,2
28.0,82.4,96,0,5.38,0,7.24,2
28.0,82.4,96,0,5.36,0,7.19,2
28.0,82.4,96,0,5.37,0,7.33,2
28.0,82.4,96,0,5.6,0,7.25,2
28.0,82.4,96,0,5.39,0,7.24,2
28.0,82.4,96,0,5.63,0,7.35,2
28.0,82.4,96,0,5.35,0,7.18,2
28.0,82.4,96,0,5.62,0,7.14,2
28.0,82.4,96,0,5.61,0,7.18,2
27.94,82.29,96,0,5.36,0,7.24,2
28.0,82.4,96,0,5.35,0,7.05,2
28.0,82.4,96,0,5.46,0,7.21,2
28.0,82.4,96,0,5.48,0,7.18,2
28.0,82.4,96,0,5.52,0,7.26,2
28.0,82.4,96,0,5.37,0,7.22,2
28.0,82.4,96,0,5.45,0,7.26,2
28.0,82.4,96,0,5.36,0,7.3,2
28.0,82.4,96,0,5.47,0,7.02,2
27.94,82.29,96,0,5.36,0,7.25,2
28.0,82.4,96,0,5.39,0,7.32,2
28.0,82.4,96,0,5.35,0,7.3,2
27.94,82.29,96,0,5.39,0,7.29,2
28.0,82.4,96,0,5.46,0,7.25,2
28.0,82.4,96,0,5.62,0,7.29,2
28.0,82.4,96,0,5.6,0,7.36,2
28.0,82.4,96,0,5.59,0,7.24,2
28.0,82.4,96,0,5.39,0,7.28,2
28.0,82.4,96,0,5.38,0,7.34,2
28.0,82.4,96,0,5.43,0,7.21,2
27.94,82.29,96,0,5.58,0,7.25,2
27.94,82.29,96,0,5.34,0,7.27,2
28.0,82.4,96,0,5.35,0,7.19,2
28.0,82.4,96,0,5.51,0,7.26,2
27.94,82.29,96,0,5.47,0,7.32,2
27.94,82.29,96,0,5.43,0,7.32,2
27.94,82.29,96,0,5.42,0,7.17,2
28.0,82.4,96,0,5.47,0,7.25,2
28.0,82.4,96,0,5.66,0,7.21,2
28.0,82.4,96,0,5.31,0,7.33,2
27.94,82.29,96,0,5.51,0,7.39,2
27.94,82.29,96,0,5.48,0,6.82,2
27.94,82.29,96,0,5.54,0,7.21,2
28.0,82.4,96,0,5.41,0,7.15,2
28.0,82.4,96,0,5.51,0,7.21,2
28.0,82.4,96,0,5.49,0,7.24,2
27.94,82.29,96,0,5.35,0,7.27,2
28.0,82.4,96,0,5.44,0,7.29,2
28.0,82.4,96,0,5.44,0,7.27,2
28.0,82.4,96,0,5.58,0,7.25,2
27.94,82.29,96,0,5.48,0,7.16,2
28.0,82.4,96,0,5.58,0,7.24,2
27.94,82.29,96,0,5.59,0,7.25,2
27.94,82.29,96,0,5.55,0,7.31,2
27.94,82.29,96,0,5.54,0,7.27,2
27.94,82.29,96,0,5.68,0,7.26,2
27.94,82.29,96,0,5.49,0,7.09,2
27.94,82.29,96,0,5.63,0,7.27,2
27.94,82.29,96,0,5.51,0,7.03,2
27.94,82.29,96,0,5.53,0,7.11,2
27.94,82.29,96,0,5.66,0,7.25,2
27.94,82.29,96,0,5.37,0,7.26,2
27.94,82.29,96,0,5.4,0,7.21,2
27.94,82.29,96,0,5.54,0,7.09,2
28.0,82.4,96,0,5.32,0,7.29,2
27.94,82.29,96,0,5.67,0,7.24,2
28.0,82.4,96,0,5.35,0,7.26,2
27.94,82.29,96,0,5.65,0,7.25,2
27.94,82.29,96,0,5.55,0,7.31,2
27.94,82.29,96,0,5.39,0,7.25,2
27.94,82.29,96,0,5.29,0,7.35,2
27.87,82.17,96,0,5.61,0,7.29,2
27.94,82.29,96,0,5.39,0,7.23,2
27.94,82.29,96,0,5.37,0,7.17,2
27.94,82.29,96,0,5.54,0,7.17,2
27.94,82.29,96,0,5.55,0,7.18,2
27.94,82.29,96,0,5.43,0,7.18,2
27.87,82.17,96,0,5.59,0,7.12,2
27.94,82.29,96,0,5.6,0,7.34,2
27.94,82.29,96,0,5.52,0,7.28,2
27.94,82.29,96,0,5.54,0,7.21,2
27.94,82.29,96,0,5.42,0,7.18,2
27.94,82.29,96,0,5.62,0,7.36,2
27.94,82.29,96,0,5.65,0,7.26,2
27.94,82.29,96,0,5.35,0,7.25,2
27.94,82.29,96,0,5.44,0,7.24,2
27.94,82.29,96,0,5.35,0,7.23,2
27.94,82.29,96,0,5.59,0,7.05,2
27.87,82.17,96,0,5.64,0,7.34,2
27.94,82.29,96,0,5.6,0,7.27,2
27.87,82.17,96,0,5.6,0,7.34,2
27.94,82.29,96,0,5.41,0,7.24,2
27.87,82.17,96,0,5.61,0,7.3,2
27.94,82.29,96,0,5.62,0,7.24,2
27.87,82.17,96,0,5.65,0,7.19,2
27.87,82.17,96,0,5.61,0,7.34,2
27.87,82.17,96,0,5.6,0,7.27,2
27.94,82.29,96,0,5.48,0,7.11,2
27.87,82.17,96,0,5.59,0,7.18,2
27.94,82.29,96,0,5.59,0,7.18,2
27.87,82.17,96,0,5.42,0,7.24,2
27.94,82.29,96,0,5.42,0,7.34,2
27.87,82.17,96,0,5.43,0,7.03,2
27.87,82.17,96,0,5.46,0,7.19,2
27.87,82.17,96,0,5.37,0,7.18,2
27.94,82.29,96,0,5.62,0,7.33,2
27.87,82.17,96,0,5.6,0,7.14,2
27.87,82.17,96,0,5.52,0,7.2,2
27.87,82.17,96,0,5.35,0,7.32,2
27.87,82.17,96,0,5.55,0,7.23,2
27.87,82.17,96,0,5.54,0,7.22,2
27.87,82.17,96,0,5.68,0,7.21,2
27.87,82.17,96,0,5.6,0,7.21,2
27.81,82.06,96,0,5.62,0,7.26,2
27.87,82.17,96,0,5.37,0,7.25,2
27.81,82.06,96,0,5.58,0,7.11,2
27.87,82.17,96,0,5.47,0,7.19,2
27.87,82.17,96,0,5.66,0,7.25,2
27.87,82.17,96,0,5.56,0,7.24,2
27.87,82.17,96,0,5.38,0,7.15,2
27.87,82.17,96,0,5.54,0,7.33,2
27.87,82.17,96,0,5.58,0,7.26,2
27.81,82.06,96,0,5.43,0,7.17,2
27.87,82.17,96,0,5.49,0,6.93,2
27.87,82.17,96,0,5.55,0,7.22,2
27.87,82.17,96,0,5.36,0,7.18,2
27.81,82.06,96,0,5.45,0,7.24,2
27.87,82.17,96,0,5.35,0,7.22,2
27.87,82.17,96,0,5.35,0,7.26,2
27.87,82.17,96,0,5.42,0,7.11,2
27.87,82.17,96,0,5.4,0,7.34,2
27.87,82.17,96,0,5.34,0,7.3,2
27.94,82.29,96,0,5.45,0,7.29,2
27.87,82.17,96,0,5.43,0,6.99,2
27.87,82.17,96,0,5.68,0,7.3,2
27.87,82.17,96,0,5.56,0,7.27,2
27.87,82.17,96,0,5.6,0,7.19,2
27.94,82.29,96,0,5.48,0,7.18,2
27.87,82.17,96,0,5.66,0,7.16,2
27.87,82.17,96,0,5.56,0,7.25,2
27.87,82.17,96,0,5.49,0,7.34,2
27.87,82.17,96,0,5.31,0,7.2,2
27.87,82.17,96,0,5.56,0,7.24,2
27.81,82.06,96,0,5.39,0,7.2,2
27.87,82.17,96,0,5.43,0,7.0,2
27.81,82.06,96,0,5.39,0,7.31,2
27.87,82.17,96,0,5.48,0,7.25,2
27.87,82.17,96,0,5.46,0,7.35,2
27.87,82.17,96,0,5.53,0,7.2,2
27.87,82.17,96,0,5.48,0,7.21,2
27.87,82.17,96,0,5.31,0,7.18,2
27.87,82.17,96,0,5.62,0,7.26,2
27.87,82.17,96,0,5.52,0,7.14,2
27.87,82.17,96,0,5.35,0,7.24,2
27.87,82.17,96,0,5.43,0,7.1,2
27.87,82.17,96,0,5.48,0,7.22,2
27.87,82.17,96,0,5.36,0,7.11,2
27.87,82.17,96,0,5.34,0,7.3,2
27.81,82.06,96,0,5.6,0,7.41,2
27.81,82.06,96,0,5.52,0,7.39,2
27.81,82.06,96,0,5.46,0,7.26,2
27.87,82.17,96,0,5.34,0,7.23,2
27.81,82.06,96,0,5.55,0,7.13,2
27.81,82.06,96,0,5.36,0,7.32,2
27.81,82.06,96,0,5.35,0,7.35,2
27.87,82.17,96,0,5.45,0,7.29,2
27.87,82.17,96,0,5.54,0,7.12,2
27.87,82.17,96,0,5.41,0,7.29,2
27.81,82.06,96,0,5.38,0,7.14,2
27.81,82.06,96,0,5.43,0,7.2,2
27.81,82.06,96,0,5.59,0,7.43,2
27.81,82.06,96,0,5.45,0,7.25,2
27.87,82.17,96,0,5.43,0,7.26,2
27.75,81.95,96,0,5.6,0,7.17,2
27.81,82.06,96,0,5.36,0,7.26,2
27.81,82.06,96,0,5.62,0,7.27,2
27.81,82.06,96,0,5.56,0,7.21,2
27.81,82.06,96,0,5.67,0,7.27,2
27.87,82.17,96,0,5.48,0,7.22,2
27.81,82.06,96,0,5.42,0,7.33,2
27.81,82.06,96,0,5.51,0,7.3,2
27.87,82.17,96,0,5.43,0,7.18,2
27.81,82.06,96,0,5.63,0,7.29,2
27.81,82.06,96,0,5.54,0,7.31,2
27.81,82.06,96,0,5.63,0,7.21,2
27.81,82.06,96,0,5.42,0,7.34,2
27.81,82.06,96,0,5.41,0,7.29,2
27.81,82.06,96,0,5.42,0,7.2,2
27.81,82.06,96,0,5.38,0,7.2,2
27.81,82.06,96,0,5.34,0,7.27,2
27.81,82.06,96,0,5.6,0,7.14,2
27.81,82.06,96,0,5.65,0,7.27,2
27.81,82.06,96,0,5.33,0,7.3,2
27.81,82.06,96,0,5.51,0,7.27,2
27.81,82.06,96,0,5.59,0,7.33,2
27.81,82.06,96,0,5.55,0,7.25,2
27.75,81.95,96,0,5.64,0,7.31,2
27.75,81.95,96,0,5.41,0,7.13,2
27.75,81.95,96,0,5.48,0,7.28,2
27.81,82.06,96,0,5.55,0,7.28,2
27.81,82.06,96,0,5.33,0,7.32,2
27.81,82.06,96,0,5.33,0,7.24,2
27.81,82.06,96,0,5.54,0,7.18,2
27.81,82.06,96,0,5.66,0,7.25,2
27.81,82.06,96,0,5.59,0,7.29,2
27.81,82.06,96,0,5.41,0,7.26,2
27.75,81.95,96,0,5.6,0,7.39,2
27.81,82.06,96,0,5.54,0,7.27,2
27.81,82.06,96,0,5.52,0,7.36,2
27.81,82.06,96,0,5.6,0,7.19,2
27.75,81.95,96,0,5.52,0,7.24,2
27.81,82.06,96,0,5.56,0,7.23,2
27.81,82.06,96,0,5.51,0,7.19,2
27.81,82.06,96,0,5.35,0,7.12,2
27.81,82.06,96,0,5.42,0,7.2,2
27.81,82.06,96,0,5.43,0,7.19,2
27.81,82.06,96,0,5.58,0,7.25,2
27.81,82.06,96,0,5.41,0,7.22,2
27.81,82.06,96,0,5.38,0,7.29,2
27.81,82.06,96,0,5.51,0,7.21,2
27.75,81.95,96,0,5.47,0,7.16,2
27.75,81.95,96,0,5.53,0,7.32,2
27.75,81.95,96,0,5.64,0,7.18,2
27.81,82.06,96,0,5.51,0,7.22,2
27.75,81.95,96,0,5.31,0,7.21,2
27.75,81.95,96,0,5.35,0,7.23,2
27.75,81.95,96,0,5.48,0,7.25,2
27.75,81.95,96,0,5.43,0,7.28,2
27.81,82.06,96,0,5.37,0,7.13,2
27.75,81.95,96,0,5.59,0,7.28,2
27.75,81.95,96,0,5.6,0,7.25,2
27.75,81.95,96,0,5.52,0,7.21,2
27.75,81.95,96,0,5.36,0,7.15,2
27.75,81.95,96,0,5.34,0,7.28,2
27.75,81.95,96,0,5.33,0,7.31,2
27.75,81.95,96,0,5.43,0,7.27,2
27.75,81.95,96,0,5.52,0,7.11,2
27.75,81.95,96,0,5.6,0,7.3,2
27.75,81.95,96,0,5.62,0,7.25,2
27.75,81.95,96,0,5.42,0,7.36,2
27.75,81.95,96,0,5.48,0,7.04,2
27.69,81.84,96,0,5.43,0,7.04,2
27.75,81.95,96,0,5.63,0,7.19,2
27.75,81.95,96,0,5.42,0,7.38,2
27.75,81.95,96,0,5.39,0,7.11,2
27.75,81.95,96,0,5.66,0,7.09,2
27.75,81.95,96,0,5.36,0,7.23,2
27.75,81.95,96,0,5.57,0,7.26,2
27.75,81.95,96,0,5.62,0,7.12,2
27.75,81.95,96,0,5.53,0,7.17,2
27.75,81.95,96,0,5.62,0,7.2,2
27.75,81.95,96,0,5.52,0,7.04,2
27.75,81.95,96,0,5.43,0,7.09,2
27.75,81.95,96,0,5.58,0,7.24,2
27.75,81.95,96,0,5.35,0,7.26,2
27.75,81.95,96,0,5.46,0,7.3,2
27.69,81.84,96,0,5.57,0,7.25,2
27.75,81.95,96,0,5.66,0,7.22,2
27.75,81.95,96,0,5.31,0,7.3,2
27.75,81.95,96,0,5.36,0,7.27,2
27.75,81.95,96,0,5.47,0,7.26,2
27.75,81.95,96,0,5.33,0,7.27,2
27.75,81.95,96,0,5.58,0,7.26,2
27.69,81.84,96,0,5.48,0,7.03,2
27.69,81.84,96,0,5.6,0,7.25,2
27.75,81.95,96,0,5.51,0,7.16,2
27.75,81.95,96,0,5.6,0,7.07,2
27.75,81.95,96,0,5.52,0,7.22,2
27.75,81.95,96,0,5.37,0,7.18,2
27.75,81.95,96,0,5.34,0,7.34,2
27.69,81.84,96,0,5.59,0,7.01,2
27.75,81.95,96,0,5.32,0,7.38,2
27.69,81.84,96,0,5.6,0,7.19,2
27.75,81.95,96,0,5.56,0,7.35,2
27.75,81.95,96,0,5.36,0,7.37,2
27.69,81.84,96,0,5.37,0,7.32,2
27.69,81.84,96,0,5.62,0,7.19,2
27.69,81.84,96,0,5.52,0,7.34,2
27.75,81.95,96,0,5.4,0,7.25,2
27.75,81.95,96,0,5.52,0,7.31,2
27.69,81.84,96,0,5.44,0,7.26,2
27.75,81.95,96,0,5.34,0,7.19,2
27.75,81.95,96,0,5.4,0,7.25,2
27.69,81.84,96,0,5.48,0,7.21,2
27.75,81.95,96,0,5.39,0,7.27,2
27.75,81.95,96,0,5.58,0,7.23,2
27.75,81.95,96,0,5.44,0,7.15,2
27.69,81.84,96,0,5.47,0,7.26,2
27.69,81.84,96,0,5.62,0,7.22,2
27.69,81.84,96,0,5.61,0,7.18,2
27.69,81.84,96,0,5.53,0,7.24,2
27.69,81.84,96,0,5.49,0,7.19,2
27.69,81.84,96,0,5.52,0,7.25,2
27.69,81.84,96,0,5.59,0,7.1,2
27.69,81.84,96,0,5.58,0,7.23,2
27.69,81.84,96,0,5.37,0,7.24,2
27.75,81.95,96,0,5.4,0,7.22,2
27.69,81.84,96,0,5.45,0,7.32,2
27.69,81.84,96,0,5.35,0,7.21,2
27.69,81.84,96,0,5.61,0,7.23,2
27.69,81.84,96,0,5.4,0,7.18,2
27.69,81.84,96,0,5.5,0,7.25,2
27.69,81.84,96,0,5.6,0,7.16,2
27.69,81.84,96,0,5.35,0,7.21,2
27.69,81.84,96,0,5.59,0,7.15,2
27.62,81.72,96,0,5.36,0,7.11,2
27.69,81.84,96,0,5.62,0,7.37,2
27.69,81.84,96,0,5.64,0,7.3,2
27.75,81.95,96,0,5.56,0,7.26,2
27.69,81.84,96,0,5.59,0,7.32,2
27.69,81.84,96,0,5.59,0,7.1,2
27.69,81.84,96,0,5.4,0,7.29,2
27.69,81.84,96,0,5.43,0,7.39,2
27.69,81.84,96,0,5.58,0,7.25,2
27.69,81.84,96,0,5.41,0,7.29,2
27.69,81.84,96,0,5.64,0,7.25,2
27.69,81.84,96,0,5.48,0,7.24,2
27.69,81.84,96,0,5.47,0,7.29,2
27.69,81.84,96,0,5.35,0,7.27,2
27.69,81.84,96,0,5.59,0,7.25,2
27.75,81.95,96,0,5.38,0,7.18,2
27.69,81.84,96,0,5.31,0,7.36,2
27.69,81.84,96,0,5.43,0,7.35,2
27.69,81.84,96,0,5.5,0,7.27,2
27.69,81.84,96,0,5.34,0,7.15,2
27.69,81.84,96,0,5.51,0,7.18,2
27.69,81.84,96,0,5.38,0,7.22,2
27.69,81.84,96,0,5.56,0,7.16,2
27.69,81.84,96,0,5.67,0,7.32,2
27.69,81.84,96,0,5.41,0,7.17,2
27.69,81.84,96,0,5.6,0,7.2,2
27.69,81.84,96,0,5.59,0,7.25,2
27.69,81.84,96,0,5.47,0,7.34,2
27.69,81.84,96,0,5.33,0,7.23,2
27.69,81.84,96,0,5.53,0,7.16,2
27.69,81.84,96,0,5.52,0,7.23,2
27.69,81.84,96,0,5.66,0,7.15,2
27.69,81.84,96,0,5.37,0,7.33,2
27.62,81.72,96,0,5.36,0,7.34,2
27.75,81.95,96,0,5.43,0,7.29,2
27.69,81.84,96,0,5.43,0,7.25,2
27.69,81.84,96,0,5.48,0,7.31,2
27.69,81.84,96,0,5.41,0,7.27,2
27.69,81.84,96,0,5.35,0,7.29,2
27.69,81.84,96,0,5.59,0,7.22,2
27.69,81.84,96,0,5.37,0,7.34,2
27.69,81.84,96,0,5.56,0,7.26,2
27.69,81.84,96,0,5.49,0,7.37,2
27.62,81.72,96,0,5.39,0,7.29,2
27.69,81.84,96,0,5.59,0,7.29,2
27.69,81.84,96,0,5.49,0,7.12,2
27.69,81.84,96,0,5.53,0,7.1,2
27.62,81.72,96,0,5.33,0,7.21,2
27.62,81.72,96,0,5.51,0,7.27,2
27.69,81.84,96,0,5.41,0,7.32,2
27.62,81.72,96,0,5.38,0,7.24,2
27.69,81.84,96,0,5.63,0,7.33,2
27.62,81.72,96,0,5.34,0,7.25,2
27.62,81.72,96,0,5.35,0,7.28,2
27.62,81.72,96,0,5.63,0,7.3,2
27.62,81.72,96,0,5.42,0,7.29,2
27.62,81.72,96,0,5.57,0,7.27,2
27.56,81.61,96,0,5.61,0,7.18,2
27.62,81.72,96,0,5.39,0,7.27,2
